# General
## Title
### Electricity Demand
## Abstract
### CMIP5
## Date
### 2021-05-17
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MW hours
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1970-01-01-0000
## End date
### 2098-12-31-0000
## Temporal resolution
### 3 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AT,BA,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
2034-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-02-28,69619388.6,12071740.6,85526271.5,36688198.2,64053664.2,62813182.50000001,526048213.5,33740945.800000004,8077858.0,49759280.3,248860017.1,81846879.1,480368911.0999999,17018012.399999995,40641773.8,26256272.0,317612690.4,10937320.4,6336299.2,7285069.199999997,3350888.0,7656776.6,112531025.9,128081657.29999997,150347262.6,49070447.0,52348837.1,38281106.4,135597775.9,13591564.9,27872866.1,337303777.2
2035-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-29,70001736.2,12329514.3,84875183.69999999,38202435.0,63801894.0,63036544.1,523795640.4000001,33570590.4,8113269.2,50320034.8,247593668.3,83178247.79999998,472655683.8000001,17161336.6,40632306.6,26044368.1,315310308.9000001,10869598.0,6312187.0,7222726.3999999985,3466830.7,8029442.6,111916724.6,127138420.7,149516012.20000002,49025715.9,52481305.2,39984556.9,135985661.29999995,13587013.900000002,28022353.7,335055907.30000013
2036-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-02-28,70633689.00000001,12377577.9,85774528.60000001,38184840.3,64784565.7,63983207.29999999,527816743.8,33897233.7,8129749.000000001,51660711.10000001,249077261.00000003,83254372.30000001,487135087.1000001,17405933.200000007,40979901.8,26194081.3,317664132.5000001,10953022.6,6330279.800000003,7272760.6,3475135.0,8021387.8,112622900.4,128524594.89999998,150646667.2,49190350.50000001,53270422.5,39877091.2,138507832.1,13752661.2,28244508.3,339244368.1
2037-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038-02-28,68996380.9,12107377.8,84346873.50000001,37282019.0,63053834.8,62458400.49999999,520472957.4,33359642.1,7919799.300000003,49269903.7,246727064.70000005,82266721.3,461478556.6,16687306.800000004,40084489.9,25860184.6,309357026.8,10804147.2,6292059.4,7128012.8,3319249.6,7801076.200000001,111124655.3,126438772.79999998,148448699.9,48884083.8,51846310.4,38773980.5,135254817.5,13465181.3,27718252.70000001,330277957.3
2038-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-02-28,69248561.60000001,12092177.5,85210866.7,36291965.10000001,63255901.8,62397639.8,524222866.8000001,33782335.90000001,7956967.8,49889852.1,246950023.3,82532096.4,473794218.5,16933062.099999998,40272783.4,26066815.8,314896496.3,10846278.0,6330287.9,7153443.6,3333076.0,7644144.6000000015,111977008.4,128205720.70000002,149057952.5,48791354.8,51222304.3,38290370.0,136827762.1,13550004.900000002,27715068.5,336729781.8
2039-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-29,69376380.0,12094518.0,84597154.1,36318661.3,63246288.3,61999646.89999999,521525772.6,33381582.8,7854462.300000003,49343576.90000001,246255969.40000004,81003861.30000001,469815169.6,16875435.5,40185514.80000001,25948586.9,314787655.3,10810641.2,6313399.6000000015,7130182.5,3358766.1,7642450.7,111408118.5,125937417.6,148571065.7,48511612.9,51335940.9,38263973.0,133726459.9,13513282.7,27613202.000000004,332839490.8
2040-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041-02-28,69698693.2,12289952.699999996,85041048.80000001,38436342.9,63805066.8,62805424.30000001,524599347.4,33596401.90000001,8070842.9,51609350.4,249730570.8,82456475.3,477685405.8000001,17033663.099999998,40528059.7,25911003.0,317987287.79999995,10911366.4,6349743.4,7229534.500000001,3447473.5,8052869.900000001,111923962.2,126955439.0,149807930.0,49155504.5,52717199.4,39438024.0,136113106.7,13581567.0,28035122.3,332749442.00000006
2041-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-02-28,68862313.70000002,12020184.7,84242813.39999999,36520608.7,62652709.4,61620343.3,521529977.5,33284107.100000005,7775371.099999999,49137755.1,246392070.2,80834723.29999998,454892462.8000001,16904456.9,40338138.5,25947393.5,314060832.9,10775203.2,6298294.0,7092754.400000001,3306163.7,7645011.1,111873785.9,124543481.6,148335345.20000002,48593746.5,51534945.9,38081986.5,132656590.89999998,13479928.800000004,27602061.40000001,330565706.7
2042-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-02-28,69435875.10000001,12130253.8,84841646.89999999,36516576.7,63628355.80000001,62488144.1,522921370.8,33352721.2,7880935.599999998,49854193.90000001,249070434.4,80850670.7,471044147.0999999,17150446.0,40501344.0,26160997.9,318754031.0,10811500.8,6314410.2,7119218.1000000015,3386850.6,7662788.300000003,111680026.1,125638357.0,148450262.1,49146004.00000001,51211983.10000002,38463902.3,132985378.7,13605610.8,27715379.6,335839249.20000005
2043-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-02-29,68517069.9,12027132.699999996,84064617.10000001,36508701.3,62244141.40000001,61464487.89999999,519303939.5000001,33097019.20000001,7705314.9,50130043.6,243314089.0,80771754.30000001,454786171.7,16730075.7,40064794.3,25928744.90000001,312712582.3,10731698.3,6298284.6000000015,7020249.5,3329174.9,7659447.1,111024263.1,124490409.9,147845443.5,48423271.2,51293786.1,38137748.9,131845136.0,13419504.800000004,27520279.300000004,330478176.30000013
2044-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045-02-28,69932873.10000001,12185800.6,85359648.8,37056066.3,63971050.20000001,62669228.90000001,525094661.1,33674342.90000001,7960437.6,49768063.1,247430556.8,82164953.2,474774764.7000001,16959913.3,40344348.5,26237058.40000001,315633592.4,10862272.3,6338425.299999999,7180998.3,3372372.1,7734887.5,112076345.9,127761805.2,149307212.8,48958933.3,51575300.5,38688099.2,136409818.5,13604160.300000004,27781517.9,337561887.6
2045-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046-02-28,70099620.1,12337833.7,85536195.1,37821336.3,64552700.6,63938474.5,524791571.6000001,33759211.40000001,8108580.3999999985,50748069.40000001,249292017.70000005,82757419.50000001,482462974.6000001,17151142.0,40546487.6,26052238.300000004,314199540.6,10897684.0,6331150.8999999985,7233221.300000003,3426239.9000000013,7946941.800000003,111847437.1,128064048.8,149561585.0,49120642.8,52243350.6,39739696.80000001,137005279.20000002,13641784.4,28018624.5,337298633.3
2046-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047-02-28,69376882.9,12196233.8,84662139.80000001,37868379.4,63357025.2,62691146.8,523022308.3,33577481.6,8037310.500000001,50101934.9,247200235.8,82425823.6,468151474.5,16859937.9,40346780.50000001,25966340.100000005,312388274.6,10902278.8,6323421.2,7250244.999999997,3389449.4000000013,7860438.000000001,111827579.2,127063707.60000004,149773716.1,48817374.70000001,52387805.3,39348702.0,135692370.3,13502701.2,27929436.0,333869076.1
2047-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048-02-29,69693603.8,12205497.5,84968826.90000002,36648077.7,64079618.89999999,62075523.20000001,524380110.4,33530980.7,7895199.6,50038961.1,251372897.0000001,81743484.9,474520169.4000001,17172112.2,40583459.40000001,26046134.3,321366875.10000014,10837565.4,6316480.8999999985,7176980.199999997,3405222.7,7770258.400000001,112195779.3,126943152.7,149278463.1,49104774.90000001,51947099.3,38660991.3,135077572.70000002,13584228.1,27831497.70000001,333842287.5
2048-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049-02-28,70313077.4,12225323.3,86061757.10000001,37343985.0,65021169.70000001,64023075.49999999,528553601.4,33915724.6,8031183.1000000015,50008939.0,248534349.8,83240181.00000001,486509565.7000001,17047902.0,40550137.3,26383985.8,315906149.00000006,10895217.6,6335543.1,7210142.2,3354053.2,7723437.999999997,112821168.1,128891168.70000002,150324015.29999998,49131073.8,52022740.1,39010443.2,137453115.9,13665818.5,28043729.300000004,341033660.2
2049-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28,69793913.9,12185853.7,85109068.7,37334052.0,63843602.9,62523532.7,525401536.2000001,33443017.1,7879600.6000000015,50565309.4,249769980.00000003,80630550.99999999,478645913.4,17080286.4,40576218.000000015,26012649.4,317661841.19999987,10840444.2,6331373.500000001,7148735.699999997,3390255.1,7761951.700000001,112346888.09999998,124350799.09999998,149212007.5,48994944.6,51850771.9,38817402.3,132634989.6,13606807.3,27807940.6,333960287.5
2050-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051-02-28,69944407.9,12239677.8,85135813.49999999,37045864.8,64010315.90000001,62717431.2,525524466.0,33646883.40000001,8003814.000000001,50845989.79999999,250207812.90000004,82266264.80000001,473884005.8,17431861.9,40847918.70000001,26015222.6,321826277.40000004,10879361.6,6327646.7,7210163.6000000015,3412977.6000000006,7748286.7,112327859.8,126524868.8,149721195.4,49157071.7,51860452.3,39078233.5,135707197.4,13714913.3,27894872.399999995,333682895.50000006
2051-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052-02-29,69086878.69999999,12090451.5,84284410.69999999,37242136.1,63510496.70000001,61868428.3,521363908.4,33177888.9,7730684.1000000015,50837482.80000001,250388527.7,80734898.8,466549660.1,17037605.000000004,40352880.7,25911131.2,317494593.30000013,10758429.2,6310822.2,7061187.4,3372347.8,7748552.8999999985,111592779.60000002,123405166.8,148414577.29999998,49437471.8,51772011.19999999,38437085.40000001,131966869.6,13554506.099999998,27666135.5,332149617.29999995
2052-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053-02-28,68919956.10000001,12098430.1,84288235.89999999,36922300.2,62756372.89999999,61711400.60000001,521487958.3,33208233.8,7813075.7,49758499.6,248906862.3,81458950.5,458330855.9,16860010.400000002,40212399.89999999,25872519.300000004,315253315.5,10791163.0,6322216.9,7104602.499999999,3346738.0,7747724.7,111577509.60000002,124475596.9,148372936.0,48944654.99999999,51507747.40000001,38517813.00000001,133107918.9,13436677.6,27633364.0,329509909.0
2053-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054-02-28,68942130.2,12055984.8,84036600.30000001,36470459.10000001,62780759.1,61639073.3,520139287.50000006,33162582.100000005,7718556.6000000015,50390387.8,248600951.1,79627216.0,458583880.7000001,16881295.599999998,40226181.00000001,25929235.90000001,316251109.50000006,10758097.400000002,6296231.2,7055784.500000001,3326987.0000000014,7663315.8999999985,111438057.7,123894106.4,148093726.59999996,48837299.5,51503059.4,38219705.2,132109157.59999998,13493774.4,27563967.5,330005567.89999986
2054-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055-02-28,69306089.39999999,12128210.7,84668157.6,36720344.7,63515148.9,61705635.2,523551853.0000001,33236031.9,7665546.1,51523430.2,250948417.90000004,79617162.3,468435478.6000001,17223222.0,40770718.3,25928794.8,321113745.2,10789869.9,6310101.7,7052301.9,3426912.1000000006,7756257.800000003,111962814.1,124209606.8,149079617.89999998,49262384.2,52069924.0,38577199.00000001,132133927.29999998,13607465.6,27784353.70000001,331743231.3
2055-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
